montante_financiado,prazo,taxa_de_juros,parcela,tempo_de_emprego,propriedade_de_casa,renda_anual,status_de_verificacao,status_do_emprestimo,finalidade,divida_sobre_renda,inadimplencias_2_anos,score_de_credito,numero_de_dependentes,anos_na_residencia_atual
16623.0,Longo,11.7%,366.65,5 anos,Empréstimo,36000.0,Verificado,Não Pago,Pequena Empresa,3.1%,0,429.4654339496918,1,6
34975.0,Longo,18.2%,896.99,menos de 1 ano,Empréstimo,119000.0,Fonte Verificada,Pago,Consolidação de Dívida,14.1%,0,486.9960019990005,9,11
1874.0,Curto,10.6%,66.69,2 anos,Alugado,32000.0,Não Verificado,Não Pago,Consolidação de Dívida,24.0%,0,532.1989005497251,0,7
15337.0,Curto,13.2%,516.95,3 anos,Alugado,42000.0,Verificado,Não Pago,Consolidação de Dívida,22.4%,0,284.86523404964186,1,6
2080.0,Curto,11.0%,75.06,7 anos,Alugado,40996.0,Não Verificado,Pago,Outro,10.0%,0,551.7983341662502,2,12
16112.0,Curto,9.6%,518.7,4 anos,Empréstimo,171000.0,Verificado,Pago,Casamento,5.9%,0,291.46093619856737,1,1
7055.0,Curto,10.0%,230.0,mais de 10 anos,Empréstimo,57020.51,Verificado,Pago,Consolidação de Dívida,19.8%,0,445.8661009495252,2,1
14949.0,Longo,13.7%,352.19,4 anos,Alugado,46996.0,Verificado,Pago,Consolidação de Dívida,16.2%,0,444.1981342662002,1,1
10039.0,Longo,12.7%,235.17,7 anos,Alugado,47000.0,Verificado,Não Pago,Consolidação de Dívida,26.1%,0,332.1984007996002,3,12
35029.0,Longo,11.0%,769.0600000000001,7 anos,Próprio,89500.0,Fonte Verificada,Pago,Consolidação de Dívida,6.4%,0,358.0303181742462,5,1
30033.0,Longo,13.5%,690.66,mais de 10 anos,Empréstimo,60000.0,Verificado,Pago,Melhoria da Casa,20.0%,0,272.06463434949194,6,5
14143.0,Curto,12.7%,473.23,2 anos,Alugado,38000.0,Não Verificado,Pago,Consolidação de Dívida,23.1%,0,472.59870064967515,6,12
6040.0,Curto,7.5%,189.64000000000001,9 anos,Empréstimo,71000.0,Não Verificado,Pago,Melhoria da Casa,14.7%,0,435.7976011994003,0,5
4079.0,Curto,7.4%,131.74,3 anos,Próprio,16000.0,Não Verificado,Pago,Outro,4.9%,0,472.1327669498584,8,6
8605.0,Curto,11.6%,282.15,mais de 10 anos,Alugado,28996.0,Não Verificado,Pago,Compra Importante,20.8%,0,367.99873396635013,1,12
5881.0,Curto,11.1%,198.36,menos de 1 ano,Alugado,40000.0,Fonte Verificada,Pago,Consolidação de Dívida,4.2%,0,343.7319673496585,1,4
14978.0,Curto,7.9%,472.94000000000005,menos de 1 ano,Empréstimo,91000.0,Verificado,Pago,Consolidação de Dívida,12.2%,0,386.13026819923374,2,12
2980.0,Curto,15.4%,108.89,5 anos,Alugado,61000.0,Não Verificado,Não Pago,Casamento,1.0%,0,254.1312676994836,0,11
1039.0,Curto,7.5%,38.480000000000004,2 anos,Empréstimo,30200.0,Fonte Verificada,Não Pago,Compra Importante,15.8%,0,420.0789605197401,10,8
14944.0,Longo,16.3%,370.18,4 anos,Empréstimo,103000.0,Fonte Verificada,Não Pago,Melhoria da Casa,9.2%,0,317.92986839913374,5,1
3902.0,Curto,13.9%,137.18,1 ano,Alugado,30800.0,Não Verificado,Não Pago,Consolidação de Dívida,7.8%,0,529.1189405297351,1,6
11932.0,Curto,11.8%,402.84000000000003,3 anos,Próprio,98000.0,Não Verificado,Pago,Consolidação de Dívida,2.1%,0,301.59670164917543,1,10
16304.0,Longo,16.5%,403.02,7 anos,Alugado,38000.0,Verificado,Não Pago,Consolidação de Dívida,22.1%,0,261.59870064967515,1,1
7962.0,Curto,6.0%,250.70000000000002,mais de 10 anos,Alugado,86000.0,Não Verificado,Pago,Casa,8.1%,0,478.7971014492754,0,4
5042.0,Curto,12.0%,177.15,mais de 10 anos,Empréstimo,88000.0,Fonte Verificada,Pago,Médica,17.0%,0,451.9303681492587,5,9
12128.0,Curto,7.5%,382.01000000000005,mais de 10 anos,Empréstimo,62000.0,Verificado,Pago,Consolidação de Dívida,10.2%,0,254.19790104947526,1,1
3660.0,Curto,10.7%,128.6,menos de 1 ano,Empréstimo,47000.0,Não Verificado,Não Pago,Cartão de Crédito,16.7%,0,541.1984007996002,1,2
2884.0,Curto,12.7%,104.45,5 anos,Alugado,44000.0,Não Verificado,Pago,Mudança,16.5%,1,462.9985007496252,1,2
7435.0,Curto,6.2%,234.87,mais de 10 anos,Empréstimo,66000.0,Não Verificado,Pago,Pequena Empresa,17.5%,0,278.46443444944197,0,3
4913.0,Curto,13.1%,162.14999999999998,8 anos,Empréstimo,88000.0,Não Verificado,Não Pago,Consolidação de Dívida,16.9%,0,531.9303681492587,7,3
11894.0,Curto,13.3%,411.2,mais de 10 anos,Empréstimo,51853.0,Não Verificado,Pago,Consolidação de Dívida,24.2%,1,519.5217724471097,1,4
10411.0,Curto,7.5%,332.35,2 anos,Alugado,53500.0,Fonte Verificada,Pago,Consolidação de Dívida,14.7%,0,338.6315175745461,0,8
13184.0,Longo,19.3%,344.95,4 anos,Empréstimo,92509.0,Fonte Verificada,Pago,Compra Importante,8.3%,0,295.23081792437114,2,8
7071.0,Curto,8.0%,222.0,3 anos,Empréstimo,44958.0,Não Verificado,Não Pago,Compra Importante,16.3%,0,415.0623354989172,2,6
14897.0,Longo,16.8%,379.59,7 anos,Alugado,30000.0,Verificado,Não Pago,Consolidação de Dívida,15.3%,0,294.0656338497418,3,10
6061.0,Curto,7.7%,194.5,2 anos,Alugado,73000.0,Fonte Verificada,Pago,Carro,1.9%,0,516.9308678993837,3,10
6090.0,Curto,7.0%,194.84,5 anos,Empréstimo,46000.0,Não Verificado,Pago,Melhoria da Casa,8.1%,0,339.1317674496085,2,5
12121.0,Curto,11.5%,404.06,menos de 1 ano,Alugado,30000.0,Não Verificado,Pago,Casamento,18.2%,1,405.0656338497418,1,1
4616.0,Curto,15.7%,157.49,1 ano,Alugado,20600.0,Fonte Verificada,Não Pago,Mudança,10.8%,0,303.4392803598201,0,1
22101.0,Curto,10.6%,725.72,5 anos,Empréstimo,77000.0,Verificado,Pago,Consolidação de Dívida,26.5%,1,312.1974012993503,1,7
5972.0,Curto,9.9%,199.13,mais de 10 anos,Empréstimo,34000.0,Fonte Verificada,Pago,Consolidação de Dívida,10.9%,0,507.3321672497085,3,12
2970.0,Curto,16.9%,110.13,,Alugado,40600.0,Fonte Verificada,Não Pago,Mudança,8.0%,0,492.7719473596535,1,2
6627.0,Curto,7.1%,202.29,5 anos,Próprio,72200.0,Não Verificado,Pago,Consolidação de Dívida,18.3%,0,401.8775612193903,0,8
16929.0,Longo,15.7%,415.55,3 anos,Alugado,47500.0,Fonte Verificada,Pago,Consolidação de Dívida,15.5%,0,501.23171747459605,1,1
13944.0,Longo,10.7%,308.29999999999995,mais de 10 anos,Empréstimo,46000.0,Não Verificado,Não Pago,Médica,4.5%,0,362.1317674496085,0,8
5902.0,Curto,11.1%,206.31,1 ano,Alugado,49000.0,Não Verificado,Pago,Consolidação de Dívida,8.8%,0,551.3316674995835,5,3
15120.0,Longo,15.9%,372.77,2 anos,Alugado,41000.0,Verificado,Pago,Consolidação de Dívida,13.2%,0,529.7986006996503,0,11
6906.0,Curto,6.5%,217.49,4 anos,Empréstimo,37500.0,Verificado,Pago,Consolidação de Dívida,17.5%,0,496.5653839746793,0,4
9144.0,Curto,11.9%,305.96999999999997,mais de 10 anos,Alugado,117000.0,Verificado,Não Pago,Consolidação de Dívida,4.4%,2,353.8627352990172,1,5
3012.0,Longo,13.8%,76.9,5 anos,Alugado,9720.0,Fonte Verificada,Não Pago,Compra Importante,9.2%,1,279.7143095119107,2,4
10147.0,Curto,6.9%,317.09000000000003,3 anos,Empréstimo,81000.0,Não Verificado,Pago,Compra Importante,16.4%,0,334.463934699317,2,5
4120.0,Curto,6.5%,128.73,5 anos,Empréstimo,71000.0,Não Verificado,Pago,Outro,21.3%,0,383.7976011994003,1,5
4963.0,Curto,7.9%,164.35999999999999,5 anos,Alugado,47996.0,Fonte Verificada,Pago,Compra Importante,8.7%,0,431.2647676161919,1,4
15011.0,Curto,16.3%,535.58,1 ano,Empréstimo,90000.0,Fonte Verificada,Pago,Consolidação de Dívida,9.8%,1,293.063634849242,1,11
15117.0,Curto,11.7%,499.55,1 ano,Alugado,41000.0,Fonte Verificada,Não Pago,Pequena Empresa,10.7%,1,480.7986006996502,4,11
7112.0,Curto,10.7%,233.47,2 anos,Alugado,35475.0,Não Verificado,Não Pago,Consolidação de Dívida,21.1%,0,447.4304514409462,6,3
5032.0,Curto,16.8%,186.85999999999999,mais de 10 anos,Empréstimo,57828.0,Não Verificado,Pago,Consolidação de Dívida,24.0%,0,460.91990671331,0,5
10085.0,Curto,8.6%,325.63,menos de 1 ano,Alugado,77000.0,Não Verificado,Pago,Outro,6.5%,0,545.1974012993503,1,2
2146.0,Curto,15.2%,83.91,2 anos,Alugado,31000.0,Fonte Verificada,Pago,Consolidação de Dívida,16.2%,0,462.13226719973346,1,1
5873.0,Longo,19.4%,156.98,mais de 10 anos,Alugado,44000.0,Fonte Verificada,Não Pago,Consolidação de Dívida,11.5%,0,311.9985007496252,0,3
4898.0,Curto,13.2%,173.44,menos de 1 ano,Próprio,35000.0,Não Verificado,Não Pago,Outro,19.5%,0,328.39880059970017,3,12
16882.0,Curto,12.9%,576.36,3 anos,Empréstimo,103004.0,Verificado,Pago,Consolidação de Dívida,17.2%,0,322.93013493253375,1,1
25850.0,Curto,16.9%,926.13,5 anos,Empréstimo,81000.0,Fonte Verificada,Pago,Cartão de Crédito,21.6%,0,409.463934699317,4,6
3157.0,Curto,12.7%,111.78999999999999,3 anos,Empréstimo,61000.0,Não Verificado,Pago,Consolidação de Dívida,21.4%,0,259.1312676994836,1,5
14935.0,Curto,7.3%,466.40999999999997,menos de 1 ano,Alugado,64004.0,Verificado,Pago,Consolidação de Dívida,5.5%,0,474.3314342828586,0,2
6103.0,Longo,16.5%,148.42,4 anos,Alugado,93004.0,Verificado,Não Pago,Consolidação de Dívida,1.5%,0,522.263801432617,1,4
7893.0,Curto,12.5%,276.49,5 anos,Alugado,50004.0,Não Verificado,Pago,Consolidação de Dívida,22.9%,0,407.39856738297516,1,5
16084.0,Curto,7.5%,501.68,6 anos,Próprio,71000.0,Fonte Verificada,Pago,Consolidação de Dívida,25.2%,0,481.7976011994003,1,9
24992.0,Curto,12.8%,848.58,2 anos,Empréstimo,75000.0,Não Verificado,Não Pago,Consolidação de Dívida,24.9%,0,350.064134599367,0,1
8521.0,Curto,11.0%,283.88,mais de 10 anos,Alugado,39400.0,Verificado,Pago,Consolidação de Dívida,19.3%,0,441.6919873396635,1,8
7007.0,Curto,6.0%,219.98000000000002,mais de 10 anos,Empréstimo,62000.0,Não Verificado,Pago,Consolidação de Dívida,12.1%,0,450.19790104947526,1,6
2922.0,Curto,13.8%,104.28999999999999,1 ano,Alugado,14000.0,Não Verificado,Pago,Outro,3.0%,0,416.99950024987504,0,3
5950.0,Curto,9.4%,193.27,3 anos,Empréstimo,123000.0,Não Verificado,Pago,Consolidação de Dívida,14.7%,0,398.2625353989672,3,8
2296.0,Curto,8.9%,81.38,mais de 10 anos,Alugado,31280.0,Fonte Verificada,Pago,Compra Importante,11.9%,0,275.15092453773116,1,8
7120.0,Curto,11.7%,239.65,6 anos,Empréstimo,26453.0,Não Verificado,Não Pago,Consolidação de Dívida,21.6%,0,339.82928535732134,0,8
25047.0,Curto,14.6%,862.37,mais de 10 anos,Empréstimo,160000.0,Verificado,Não Pago,Cartão de Crédito,9.0%,2,333.72796934865903,2,8
8615.0,Curto,12.5%,288.90000000000003,8 anos,Empréstimo,69383.0,Verificado,Pago,Consolidação de Dívida,22.1%,0,515.6898550724638,5,8
7468.0,Curto,12.7%,251.6,3 anos,Alugado,123000.0,Não Verificado,Pago,Carro,7.9%,0,390.2625353989672,2,8
4869.0,Curto,16.3%,173.61999999999998,mais de 10 anos,Alugado,35000.0,Não Verificado,Não Pago,Outro,24.3%,0,413.39880059970017,3,9
12053.0,Longo,16.0%,294.9,1 ano,Empréstimo,48000.0,Não Verificado,Pago,Consolidação de Dívida,13.5%,0,267.2650341495919,1,3
20561.0,Longo,21.7%,565.3199999999999,mais de 10 anos,Empréstimo,54300.0,Verificado,Não Pago,Consolidação de Dívida,16.1%,0,440.6848242545394,10,1
20001.0,Longo,17.5%,503.66999999999996,7 anos,Empréstimo,96000.0,Verificado,Não Pago,Consolidação de Dívida,17.7%,0,480.46343494919205,1,1
8971.0,Longo,15.3%,218.56,2 anos,Alugado,25000.0,Fonte Verificada,Pago,Consolidação de Dívida,14.8%,0,326.73246709978343,2,12
996.0,Curto,14.6%,34.91,mais de 10 anos,Empréstimo,40588.0,Verificado,Pago,Melhoria da Casa,17.8%,0,316.7711477594536,1,8
6040.0,Curto,10.4%,196.0,mais de 10 anos,Alugado,33000.0,Não Verificado,Não Pago,Cartão de Crédito,23.8%,1,458.2655338997168,1,1
7056.0,Curto,10.4%,230.54,1 ano,Alugado,51250.0,Não Verificado,Pago,Cartão de Crédito,22.1%,1,387.4815925370648,2,3
23122.0,Longo,18.2%,595.6600000000001,mais de 10 anos,Alugado,77000.0,Verificado,Pago,Consolidação de Dívida,5.8%,2,385.1974012993503,0,8
8727.0,Longo,11.0%,195.51,1 ano,Alugado,39000.0,Verificado,Pago,Outro,14.4%,0,340.6653339996668,0,4
12036.0,Curto,7.0%,377.25,mais de 10 anos,Empréstimo,106000.0,Não Verificado,Pago,Consolidação de Dívida,11.4%,0,322.1297684491088,3,1
18077.0,Curto,12.8%,612.13,1 ano,Alugado,72500.0,Fonte Verificada,Pago,Consolidação de Dívida,7.7%,0,517.8975512243878,0,12
4123.0,Curto,7.5%,130.55,6 anos,Empréstimo,81000.0,Não Verificado,Não Pago,Carro,6.5%,0,388.463934699317,1,2
18119.0,Curto,14.2%,626.83,5 anos,Empréstimo,71000.0,Não Verificado,Não Pago,Consolidação de Dívida,14.9%,0,542.7976011994003,2,5
5856.0,Curto,7.1%,188.24,menos de 1 ano,Alugado,28800.0,Não Verificado,Pago,Outro,8.6%,0,504.9856738297518,3,9
7058.0,Curto,11.7%,242.68,menos de 1 ano,Alugado,48000.0,Não Verificado,Não Pago,Consolidação de Dívida,22.1%,0,337.2650341495919,6,4
6405.0,Curto,13.2%,223.11,1 ano,Alugado,42000.0,Não Verificado,Não Pago,Casa,8.6%,0,303.86523404964186,3,1
857.0,Curto,16.3%,44.690000000000005,1 ano,Alugado,13400.0,Não Verificado,Não Pago,Consolidação de Dívida,15.0%,0,455.9595202398801,0,11
16073.0,Curto,19.5%,592.13,2 anos,Alugado,63575.0,Não Verificado,Não Pago,Outro,19.4%,0,471.3028485757121,1,9
6354.0,Longo,19.3%,175.89000000000001,5 anos,Alugado,28004.0,Não Verificado,Não Pago,Consolidação de Dívida,11.2%,0,264.93263368315843,1,1
6112.0,Curto,8.7%,197.13,3 anos,Alugado,25000.0,Não Verificado,Pago,Consolidação de Dívida,19.4%,0,275.73246709978343,1,3
22365.0,Longo,19.3%,590.98,mais de 10 anos,Empréstimo,102000.0,Fonte Verificada,Pago,Pequena Empresa,12.4%,1,534.8632350491421,1,11
19870.0,Longo,16.9%,499.39,menos de 1 ano,Alugado,63000.0,Verificado,Pago,Outro,6.7%,1,325.2645343994669,5,4
9967.0,Curto,10.4%,326.54,mais de 10 anos,Alugado,44200.0,Fonte Verificada,Não Pago,Consolidação de Dívida,10.0%,0,439.0118274196235,1,1
7637.0,Curto,11.0%,255.12,mais de 10 anos,Empréstimo,76268.7,Não Verificado,Pago,Cartão de Crédito,21.1%,0,393.1486723305014,1,9
9993.0,Longo,10.4%,216.88,menos de 1 ano,Alugado,41324.0,Verificado,Pago,Compra Importante,15.8%,0,462.82018990504747,1,8
3112.0,Curto,15.0%,112.82,2 anos,Alugado,69000.0,Não Verificado,Pago,Outro,13.1%,0,472.66433449941695,2,12
11910.0,Curto,11.1%,397.38,menos de 1 ano,Empréstimo,63004.0,Fonte Verificada,Pago,Melhoria da Casa,16.1%,1,473.2648009328669,1,12
8144.0,Curto,12.7%,277.05,5 anos,Alugado,37000.0,Não Verificado,Não Pago,Consolidação de Dívida,11.1%,1,408.5320672996835,2,9
10083.0,Curto,14.2%,347.86,7 anos,Alugado,49000.0,Não Verificado,Pago,Consolidação de Dívida,19.3%,0,359.33166749958355,2,12
4658.0,Curto,16.7%,180.3,mais de 10 anos,Alugado,76200.0,Não Verificado,Não Pago,Outro,20.0%,0,272.14409461935696,6,10
8100.0,Curto,10.4%,264.76,2 anos,Alugado,49004.0,Verificado,Não Pago,Outro,23.9%,0,391.3319340329835,7,12
22508.0,Curto,12.7%,753.27,menos de 1 ano,Alugado,75000.0,Verificado,Pago,Consolidação de Dívida,14.2%,0,296.064134599367,1,9
15677.0,Curto,7.5%,491.26,3 anos,Alugado,88000.0,Verificado,Pago,Outro,6.3%,0,512.9303681492587,1,5
2091.0,Curto,13.7%,76.48,2 anos,Alugado,73000.0,Fonte Verificada,Pago,Férias,14.0%,0,483.93086789938366,1,10
9997.0,Curto,16.0%,359.01,menos de 1 ano,Alugado,39000.0,Não Verificado,Não Pago,Consolidação de Dívida,19.0%,0,464.6653339996668,2,12
1477.0,Curto,14.0%,53.65,menos de 1 ano,Empréstimo,17400.0,Fonte Verificada,Pago,Consolidação de Dívida,3.9%,1,542.2260536398467,3,7
12269.0,Curto,10.7%,406.01,2 anos,Alugado,55324.0,Fonte Verificada,Pago,Consolidação de Dívida,17.3%,0,260.75305680493085,0,7
8746.0,Curto,6.0%,271.79,4 anos,Empréstimo,61000.0,Não Verificado,Pago,Compra Importante,1.6%,0,493.1312676994836,1,12
5832.0,Curto,10.0%,190.98999999999998,3 anos,Alugado,150750.0,Fonte Verificada,Pago,Carro,7.6%,0,544.111610861236,1,11
9626.0,Curto,6.6%,300.61,1 ano,Alugado,42000.0,Verificado,Pago,Consolidação de Dívida,26.8%,0,483.86523404964186,0,7
5247.0,Curto,11.5%,180.51000000000002,5 anos,Empréstimo,80120.0,Não Verificado,Pago,Carro,18.4%,0,321.40529735132435,1,1
30036.0,Longo,18.6%,778.0799999999999,7 anos,Empréstimo,71000.0,Verificado,Pago,Consolidação de Dívida,4.5%,0,445.7976011994003,1,10
4444.0,Curto,10.0%,144.58999999999997,menos de 1 ano,Alugado,15400.0,Fonte Verificada,Não Pago,Carro,15.9%,0,499.0927869398634,1,11
30004.0,Longo,16.4%,744.9200000000001,1 ano,Empréstimo,98000.0,Verificado,Pago,Consolidação de Dívida,23.4%,1,517.5967016491754,1,6
12098.0,Curto,7.9%,377.2,3 anos,Alugado,55000.0,Não Verificado,Não Pago,Férias,14.0%,0,384.7314675995336,1,4
24969.0,Curto,10.6%,817.26,5 anos,Empréstimo,96000.0,Não Verificado,Pago,Pequena Empresa,8.4%,0,329.46343494919205,3,5
13329.0,Curto,11.1%,433.95,7 anos,Próprio,124000.0,Não Verificado,Pago,Consolidação de Dívida,7.6%,0,527.3291687489589,1,4
35047.0,Curto,8.9%,1111.9299999999998,menos de 1 ano,Empréstimo,142000.0,Verificado,Pago,Consolidação de Dívida,17.2%,0,464.52856904880895,0,11
24988.0,Longo,14.3%,593.45,menos de 1 ano,Alugado,58000.0,Fonte Verificada,Não Pago,Consolidação de Dívida,20.7%,0,539.9313676495085,1,3
11856.0,Curto,10.4%,397.53000000000003,6 anos,Empréstimo,33000.0,Não Verificado,Pago,Consolidação de Dívida,15.1%,0,289.2655338997168,0,1
8140.0,Longo,16.0%,200.67,9 anos,Alugado,53000.0,Fonte Verificada,Não Pago,Consolidação de Dívida,6.8%,0,541.5982008995502,3,7
34858.0,Longo,19.7%,923.53,4 anos,Alugado,90300.0,Verificado,Pago,Consolidação de Dívida,20.3%,0,359.08362485423953,1,6
4511.0,Curto,14.6%,162.18,3 anos,Alugado,41000.0,Não Verificado,Pago,Compra Importante,20.3%,0,352.7986006996502,2,2
22226.0,Longo,17.5%,560.2900000000001,9 anos,Alugado,111996.0,Fonte Verificada,Não Pago,Consolidação de Dívida,10.7%,0,295.52930201565886,0,5
4972.0,Curto,8.6%,159.87,menos de 1 ano,Alugado,28000.0,Não Verificado,Não Pago,Consolidação de Dívida,9.0%,0,298.9323671497585,2,2
7931.0,Curto,11.0%,262.91999999999996,2 anos,Alugado,129000.0,Não Verificado,Pago,Consolidação de Dívida,6.3%,0,543.6623354989172,0,5
12945.0,Curto,5.4%,392.11,3 anos,Empréstimo,56000.0,Não Verificado,Pago,Outro,6.2%,0,292.79810094952524,3,7
6877.0,Curto,13.5%,244.9,5 anos,Empréstimo,77400.0,Não Verificado,Não Pago,Cartão de Crédito,19.9%,1,367.224054639347,0,5
6068.0,Curto,7.5%,190.4,mais de 10 anos,Próprio,53000.0,Não Verificado,Pago,Outro,18.5%,0,452.59820089955025,4,6
5899.0,Curto,7.7%,187.98,mais de 10 anos,Empréstimo,40600.0,Não Verificado,Pago,Compra Importante,9.5%,0,486.7719473596535,7,3
34872.0,Longo,19.4%,921.03,mais de 10 anos,Empréstimo,182000.0,Verificado,Pago,Cartão de Crédito,16.7%,0,363.19390304847576,4,9
4479.0,Curto,14.7%,159.64,menos de 1 ano,Alugado,32000.0,Não Verificado,Pago,Cartão de Crédito,23.2%,0,460.1989005497251,0,5
13101.0,Curto,12.2%,438.3,2 anos,Empréstimo,60200.0,Não Verificado,Pago,Cartão de Crédito,16.0%,0,376.07796101949026,2,7
35034.0,Longo,19.4%,922.97,mais de 10 anos,Alugado,89929.0,Verificado,Não Pago,Consolidação de Dívida,19.6%,1,548.0589038813926,2,10
19904.0,Longo,16.8%,497.63,4 anos,Empréstimo,74000.0,Verificado,Pago,Consolidação de Dívida,13.7%,0,256.9975012493753,1,1
25099.0,Longo,13.8%,588.89,6 anos,Alugado,61000.0,Verificado,Não Pago,Consolidação de Dívida,7.9%,0,256.1312676994836,1,5
4692.0,Longo,13.6%,116.77,2 anos,Alugado,23288.0,Fonte Verificada,Não Pago,Consolidação de Dívida,24.7%,0,254.6183908045977,1,11
4443.0,Curto,5.4%,132.81,menos de 1 ano,Próprio,17760.0,Fonte Verificada,Pago,Consolidação de Dívida,20.2%,0,399.25004164584374,0,8
7021.0,Curto,16.3%,255.78,3 anos,Alugado,120000.0,Não Verificado,Não Pago,Pequena Empresa,2.4%,0,388.06263534899216,1,1
10008.0,Curto,18.1%,362.81,6 anos,Próprio,98000.0,Verificado,Pago,Outro,14.4%,1,470.59670164917543,2,4
10007.0,Longo,16.3%,251.44,,Alugado,29480.0,Não Verificado,Pago,Melhoria da Casa,14.8%,0,305.03098450774615,1,3
19856.0,Longo,13.5%,464.6,mais de 10 anos,Próprio,302000.0,Verificado,Pago,Consolidação de Dívida,9.1%,1,563.1899050474763,2,1
4006.0,Curto,11.7%,133.87,3 anos,Alugado,75250.0,Fonte Verificada,Pago,Casa,8.9%,0,297.0807929368649,2,9
4949.0,Curto,7.1%,157.70999999999998,2 anos,Empréstimo,98000.0,Não Verificado,Pago,Compra Importante,8.3%,0,487.59670164917543,0,8
1900.0,Curto,10.0%,71.9,5 anos,Alugado,31640.0,Fonte Verificada,Não Pago,Outro,6.6%,0,359.1749125437281,4,7
25033.0,Curto,14.1%,863.75,mais de 10 anos,Empréstimo,58800.0,Verificado,Pago,Cartão de Crédito,15.6%,0,353.9846743295019,3,6
18259.0,Curto,14.3%,631.65,8 anos,Alugado,44000.0,Não Verificado,Pago,Consolidação de Dívida,21.2%,0,391.9985007496252,0,7
9586.0,Curto,7.5%,295.98,1 ano,Empréstimo,37880.0,Fonte Verificada,Pago,Carro,2.8%,0,306.59070464767615,1,6
2914.0,Curto,11.7%,107.51,5 anos,Alugado,49000.0,Não Verificado,Pago,Consolidação de Dívida,8.0%,0,551.3316674995835,0,12
14985.0,Longo,18.2%,385.62,mais de 10 anos,Empréstimo,53004.0,Fonte Verificada,Não Pago,Consolidação de Dívida,21.4%,1,452.5984674329502,3,6
2883.0,Longo,10.7%,64.28,5 anos,Empréstimo,62200.0,Fonte Verificada,Pago,Carro,20.2%,0,451.2112277194736,4,1
5854.0,Curto,10.7%,200.1,menos de 1 ano,Alugado,56000.0,Não Verificado,Pago,Cartão de Crédito,8.0%,0,302.79810094952524,3,1
12423.0,Curto,7.5%,385.54,7 anos,Alugado,48000.0,Fonte Verificada,Não Pago,Consolidação de Dívida,22.3%,0,308.2650341495919,4,1
24960.0,Curto,10.4%,812.35,,Empréstimo,210000.0,Verificado,Pago,Cartão de Crédito,13.1%,0,469.0596368482425,1,1
2431.0,Curto,10.4%,82.08,menos de 1 ano,Alugado,42000.0,Fonte Verificada,Pago,Carro,22.7%,1,499.86523404964186,3,5
13073.0,Longo,11.5%,291.28999999999996,5 anos,Alugado,44000.0,Fonte Verificada,Pago,Consolidação de Dívida,18.5%,0,470.9985007496252,4,8
8942.0,Curto,13.7%,315.09,5 anos,Empréstimo,69000.0,Não Verificado,Não Pago,Cartão de Crédito,13.6%,0,319.66433449941695,4,2
2960.0,Curto,11.9%,106.41,2 anos,Alugado,23996.0,Não Verificado,Não Pago,Consolidação de Dívida,19.1%,0,375.6655672163918,3,10
20057.0,Curto,17.2%,723.5200000000001,5 anos,Alugado,96000.0,Fonte Verificada,Pago,Consolidação de Dívida,15.4%,0,405.46343494919205,1,5
20356.0,Longo,18.6%,533.71,menos de 1 ano,Alugado,54008.0,Verificado,Não Pago,Consolidação de Dívida,23.1%,0,417.6653673163418,1,5
4857.0,Curto,14.3%,172.92000000000002,menos de 1 ano,Alugado,15800.0,Fonte Verificada,Pago,Consolidação de Dívida,7.9%,0,331.11944027986004,1,6
