montante_financiado,prazo,taxa_de_juros,parcela,tempo_de_emprego,propriedade_de_casa,renda_anual,status_de_verificacao,finalidade,divida_sobre_renda,inadimplencias_2_anos,score_de_credito,numero_de_dependentes,anos_na_residencia_atual
5670.0,Curto,12.4%,198.65,3 anos,Alugado,38000.0,Não Verificado,Consolidação de Dívida,21.7%,0,420.59870064967515,4,2
2943.0,Curto,14.4%,97.33,4 anos,Próprio,57000.0,Não Verificado,Consolidação de Dívida,7.5%,0,321.8647342995169,1,5
30090.0,Longo,19.3%,785.09,8 anos,Empréstimo,84000.0,Verificado,Consolidação de Dívida,13.4%,0,490.663834749292,1,11
2908.0,Curto,7.9%,103.16,menos de 1 ano,Alugado,31800.0,Não Verificado,Consolidação de Dívida,20.3%,0,288.1855738797268,1,1
11299.0,Curto,10.6%,375.39,mais de 10 anos,Empréstimo,119000.0,Fonte Verificada,Cartão de Crédito,22.6%,0,427.9960019990005,0,5
27158.0,Longo,16.8%,675.74,1 ano,Empréstimo,49000.0,Verificado,Consolidação de Dívida,14.1%,0,547.3316674995835,1,1
11946.0,Curto,12.7%,398.77,6 anos,Alugado,41000.0,Fonte Verificada,Cartão de Crédito,9.9%,0,313.7986006996502,1,4
24225.0,Curto,11.1%,798.39,mais de 10 anos,Empréstimo,141000.0,Verificado,Consolidação de Dívida,7.5%,0,390.46193569881723,3,9
15985.0,Curto,6.5%,492.33,2 anos,Empréstimo,101000.0,Fonte Verificada,Cartão de Crédito,24.3%,0,531.7966016991504,1,12
10766.0,Longo,12.1%,243.64000000000001,menos de 1 ano,Empréstimo,56000.0,Verificado,Consolidação de Dívida,21.0%,0,306.79810094952524,2,1
4453.0,Curto,8.3%,142.20000000000002,menos de 1 ano,Próprio,41000.0,Não Verificado,Consolidação de Dívida,13.0%,0,516.7986006996503,1,11
19899.0,Curto,15.7%,706.9,8 anos,Alugado,97200.0,Fonte Verificada,Pequena Empresa,3.6%,0,375.5433949691821,1,1
986.0,Curto,12.8%,38.62,3 anos,Alugado,26000.0,Não Verificado,Outro,24.4%,0,450.7991004497751,7,5
25075.0,Curto,15.2%,873.11,mais de 10 anos,Alugado,70996.0,Verificado,Outro,14.1%,0,287.7973346660003,7,6
1102.0,Curto,7.4%,32.17,5 anos,Empréstimo,28000.0,Verificado,Melhoria da Casa,0.0%,0,431.9323671497585,1,1
24854.0,Longo,16.0%,609.1400000000001,6 anos,Alugado,49000.0,Verificado,Consolidação de Dívida,18.7%,0,290.33166749958355,2,11
2457.0,Curto,17.5%,90.81,2 anos,Alugado,42000.0,Não Verificado,Consolidação de Dívida,13.3%,0,402.86523404964186,0,8
6588.0,Curto,14.3%,230.75,2 anos,Alugado,21600.0,Não Verificado,Outro,15.2%,0,366.50591370981175,0,7
9972.0,Curto,15.6%,356.71,menos de 1 ano,Alugado,45000.0,Fonte Verificada,Casa,20.1%,0,332.06513409961684,6,11
6117.0,Curto,6.2%,184.54,1 ano,Empréstimo,55000.0,Fonte Verificada,Carro,15.3%,0,351.7314675995336,0,12
11064.0,Curto,10.6%,367.96,3 anos,Empréstimo,195086.0,Verificado,Casamento,17.1%,0,397.06586706646675,4,10
4972.0,Curto,13.5%,177.62,6 anos,Alugado,38752.0,Não Verificado,Outro,23.5%,0,384.6488089288689,1,12
20958.0,Curto,10.0%,680.41,mais de 10 anos,Empréstimo,173000.0,Não Verificado,Cartão de Crédito,9.1%,1,372.59420289855075,1,4
14139.0,Curto,10.4%,456.16,mais de 10 anos,Alugado,58600.0,Fonte Verificada,Consolidação de Dívida,20.0%,0,450.9713476595036,1,10
22971.0,Curto,11.8%,762.11,mais de 10 anos,Próprio,160000.0,Verificado,Melhoria da Casa,2.2%,0,457.72796934865903,1,6
12373.0,Curto,6.6%,385.56,mais de 10 anos,Empréstimo,106000.0,Fonte Verificada,Cartão de Crédito,3.2%,0,542.1297684491087,0,5
5547.0,Longo,7.9%,109.66,8 anos,Empréstimo,40900.0,Não Verificado,Melhoria da Casa,8.2%,0,475.791937364651,6,2
3399.0,Curto,16.1%,128.91,2 anos,Alugado,13600.0,Não Verificado,Compra Importante,3.6%,0,407.9728469098784,2,11
15852.0,Longo,13.5%,375.69,mais de 10 anos,Próprio,197000.0,Fonte Verificada,Outro,9.2%,0,425.1934032983508,0,8
5417.0,Curto,10.7%,183.76,5 anos,Empréstimo,43000.0,Verificado,Consolidação de Dívida,13.5%,0,450.9318673996335,1,7
1352.0,Curto,8.5%,54.72,3 anos,Alugado,47000.0,Não Verificado,Outro,8.4%,0,380.1984007996002,0,11
6038.0,Curto,7.7%,191.95000000000002,mais de 10 anos,Alugado,37800.0,Verificado,Casa,3.1%,1,468.58537397967683,3,1
10606.0,Curto,6.6%,330.29,4 anos,Alugado,30000.0,Verificado,Consolidação de Dívida,27.4%,0,339.0656338497418,1,10
5145.0,Curto,6.9%,158.17000000000002,7 anos,Empréstimo,72000.0,Não Verificado,Carro,2.2%,0,425.864234549392,0,6
22982.0,Longo,14.0%,539.0600000000001,3 anos,Empréstimo,78000.0,Verificado,Melhoria da Casa,21.6%,0,426.264034649342,0,9
20141.0,Longo,15.2%,479.92,6 anos,Empréstimo,141000.0,Verificado,Consolidação de Dívida,19.0%,0,434.46193569881723,1,6
34949.0,Curto,16.0%,1235.11,mais de 10 anos,Empréstimo,99000.0,Verificado,Cartão de Crédito,20.8%,0,449.6633349991671,0,1
26093.0,Longo,15.2%,628.0200000000001,menos de 1 ano,Alugado,68200.0,Verificado,Consolidação de Dívida,25.3%,0,426.6110278194236,2,3
9882.0,Curto,12.2%,334.15,menos de 1 ano,Empréstimo,36000.0,Não Verificado,Cartão de Crédito,22.3%,1,458.4654339496918,9,1
12871.0,Longo,9.9%,275.69,2 anos,Alugado,24004.0,Fonte Verificada,Outro,1.8%,0,505.6661002831917,0,9
4051.0,Longo,11.1%,93.69,8 anos,Alugado,28000.0,Fonte Verificada,Médica,4.9%,0,404.9323671497585,2,11
10085.0,Curto,6.0%,310.07,6 anos,Empréstimo,106000.0,Não Verificado,Cartão de Crédito,2.9%,0,541.1297684491087,0,9
10472.0,Curto,14.9%,373.84000000000003,2 anos,Alugado,60700.0,Não Verificado,Consolidação de Dívida,16.9%,0,552.111277694486,3,9
7873.0,Curto,10.4%,268.63,4 anos,Alugado,44000.0,Não Verificado,Consolidação de Dívida,11.3%,0,321.9985007496252,1,1
4032.0,Curto,9.4%,132.72,menos de 1 ano,Alugado,30000.0,Não Verificado,Consolidação de Dívida,17.6%,0,505.0656338497418,4,3
15864.0,Curto,12.2%,536.0699999999999,4 anos,Alugado,67500.0,Não Verificado,Consolidação de Dívida,19.7%,0,380.56438447442946,0,5
22929.0,Curto,12.2%,769.11,5 anos,Alugado,112000.0,Não Verificado,Consolidação de Dívida,15.0%,0,327.5295685490588,3,5
7031.0,Curto,6.6%,222.08,mais de 10 anos,Empréstimo,73004.0,Não Verificado,Consolidação de Dívida,21.9%,0,354.9311344327836,0,1
17889.0,Curto,13.7%,622.31,5 anos,Alugado,143500.0,Verificado,Consolidação de Dívida,4.1%,0,298.62851907379644,0,2
5947.0,Curto,5.8%,186.37,3 anos,Alugado,46000.0,Fonte Verificada,Cartão de Crédito,5.6%,0,552.1317674496086,0,9
6914.0,Curto,14.9%,249.82999999999998,1 ano,Alugado,34000.0,Não Verificado,Consolidação de Dívida,8.9%,0,479.3321672497085,2,1
6266.0,Curto,7.0%,201.79,menos de 1 ano,Alugado,42504.0,Fonte Verificada,Compra Importante,15.1%,0,522.8988172580376,0,3
12046.0,Curto,10.2%,389.62,mais de 10 anos,Empréstimo,104000.0,Não Verificado,Cartão de Crédito,15.9%,0,295.99650174912546,1,1
5970.0,Curto,12.2%,203.30999999999997,5 anos,Empréstimo,48580.0,Não Verificado,Cartão de Crédito,23.1%,0,326.30368149258703,0,7
14985.0,Curto,7.5%,474.09,4 anos,Empréstimo,56000.0,Verificado,Consolidação de Dívida,12.2%,0,525.7981009495252,0,7
34869.0,Longo,18.0%,895.1,2 anos,Alugado,95500.0,Verificado,Consolidação de Dívida,14.6%,0,466.4301182741962,1,1
12849.0,Curto,15.2%,450.65000000000003,mais de 10 anos,Alugado,62000.0,Não Verificado,Consolidação de Dívida,10.0%,0,497.19790104947526,3,2
2675.0,Curto,15.3%,96.31,mais de 10 anos,Alugado,76029.56,Fonte Verificada,Compra Importante,5.3%,0,271.1327376311844,0,7
16086.0,Curto,10.2%,525.5699999999999,1 ano,Empréstimo,39800.0,Não Verificado,Pequena Empresa,24.7%,0,448.71864067966015,3,8
7072.0,Longo,15.7%,168.95000000000002,5 anos,Empréstimo,33543.2,Fonte Verificada,Melhoria da Casa,21.1%,0,337.3017291354323,2,8
20095.0,Curto,11.1%,662.61,8 anos,Alugado,54000.0,Fonte Verificada,Consolidação de Dívida,15.6%,2,348.6648342495419,3,7
13931.0,Curto,12.2%,466.89000000000004,menos de 1 ano,Alugado,51004.0,Não Verificado,Consolidação de Dívida,14.7%,1,327.4652007329669,9,7
3975.0,Curto,10.7%,131.53,2 anos,Alugado,23000.0,Não Verificado,Compra Importante,2.1%,0,299.5992003998001,1,4
5883.0,Curto,11.7%,199.76000000000002,6 anos,Alugado,47000.0,Não Verificado,Cartão de Crédito,19.7%,0,441.1984007996002,3,9
12007.0,Curto,5.4%,370.5,,Próprio,17008.0,Não Verificado,Melhoria da Casa,7.7%,0,329.19993336665,1,8
34877.0,Longo,18.6%,909.02,mais de 10 anos,Empréstimo,80000.0,Verificado,Consolidação de Dívida,22.7%,0,299.39730134932535,1,8
9989.0,Curto,7.5%,311.79,3 anos,Alugado,67520.0,Não Verificado,Casamento,17.3%,0,348.5657171414293,1,4
12223.0,Curto,13.7%,419.98,menos de 1 ano,Alugado,27000.0,Verificado,Consolidação de Dívida,13.3%,0,517.8657337997668,0,12
20116.0,Longo,13.0%,464.79999999999995,7 anos,Empréstimo,200000.0,Fonte Verificada,Melhoria da Casa,2.4%,1,482.39330334832584,1,3
12854.0,Curto,6.9%,404.25,6 anos,Empréstimo,55500.0,Verificado,Pequena Empresa,21.6%,0,393.7647842745294,1,1
10471.0,Curto,14.3%,363.27,3 anos,Alugado,41280.0,Não Verificado,Outro,23.8%,0,392.81725803764783,2,9
13032.0,Longo,18.2%,338.03999999999996,4 anos,Próprio,60000.0,Fonte Verificada,Consolidação de Dívida,17.2%,0,255.06463434949194,3,8
11867.0,Longo,13.6%,280.93,1 ano,Alugado,36000.0,Fonte Verificada,Cartão de Crédito,18.0%,0,367.4654339496918,2,8
12105.0,Curto,7.3%,377.14,mais de 10 anos,Alugado,67400.0,Fonte Verificada,Consolidação de Dívida,17.1%,0,401.55772113943027,0,7
2896.0,Curto,7.9%,94.5,1 ano,Alugado,48000.0,Fonte Verificada,Compra Importante,8.2%,0,479.2650341495919,7,11
2108.0,Curto,14.6%,73.78999999999999,1 ano,Alugado,23000.0,Não Verificado,Educação,14.9%,0,380.5992003998001,3,2
6886.0,Longo,13.5%,165.35999999999999,3 anos,Empréstimo,23780.0,Verificado,Melhoria da Casa,3.1%,1,354.6511744127936,8,10
14931.0,Longo,14.0%,354.78,mais de 10 anos,Empréstimo,92000.0,Fonte Verificada,Melhoria da Casa,14.8%,0,501.1969015492254,1,2
20036.0,Longo,17.3%,505.93,2 anos,Alugado,55000.0,Verificado,Consolidação de Dívida,22.9%,0,315.7314675995336,1,3
10987.0,Curto,7.3%,345.40000000000003,8 anos,Empréstimo,53400.0,Verificado,Cartão de Crédito,11.5%,0,321.6248542395469,1,6
12128.0,Curto,10.6%,392.19,mais de 10 anos,Próprio,57000.0,Não Verificado,Consolidação de Dívida,24.8%,0,483.8647342995169,3,9
14023.0,Curto,7.9%,447.36,2 anos,Alugado,151000.0,Fonte Verificada,Consolidação de Dívida,7.7%,0,399.12826919873396,0,5
11125.0,Curto,9.9%,365.32,4 anos,Alugado,70700.0,Não Verificado,Cartão de Crédito,11.0%,0,412.7776111944028,1,12
2465.0,Curto,13.5%,86.76,3 anos,Alugado,40000.0,Não Verificado,Consolidação de Dívida,12.4%,0,276.7319673496585,6,7
14350.0,Curto,13.8%,496.24,3 anos,Empréstimo,87000.0,Fonte Verificada,Cartão de Crédito,4.6%,1,329.86373479926704,1,1
9963.0,Curto,6.9%,310.02000000000004,6 anos,Empréstimo,90722.0,Não Verificado,Melhoria da Casa,5.9%,0,482.11174412793605,1,6
14978.0,Curto,15.3%,526.77,menos de 1 ano,Próprio,41000.0,Não Verificado,Consolidação de Dívida,12.3%,0,356.7986006996502,1,1
8068.0,Longo,13.6%,189.72,6 anos,Alugado,22000.0,Não Verificado,Consolidação de Dívida,15.6%,0,496.53256704980845,3,9
4978.0,Curto,9.6%,164.38,2 anos,Empréstimo,49700.0,Verificado,Carro,21.8%,0,518.3783108445778,0,7
3213.0,Curto,13.3%,110.09,menos de 1 ano,Alugado,32200.0,Verificado,Consolidação de Dívida,24.9%,1,490.21222721972345,2,2
1938.0,Curto,9.2%,65.11,2 anos,Empréstimo,127500.0,Não Verificado,Melhoria da Casa,11.9%,0,480.5623854739297,0,4
9990.0,Longo,17.6%,259.57,2 anos,Alugado,32000.0,Fonte Verificada,Consolidação de Dívida,20.7%,0,402.1989005497251,3,3
25083.0,Curto,11.0%,820.57,4 anos,Empréstimo,161000.0,Verificado,Cartão de Crédito,10.2%,0,398.7946026986507,4,10
14052.0,Curto,10.2%,460.86,5 anos,Alugado,62000.0,Não Verificado,Consolidação de Dívida,18.2%,0,464.19790104947526,2,10
19919.0,Curto,12.2%,675.19,2 anos,Próprio,71500.0,Não Verificado,Consolidação de Dívida,22.3%,0,393.83091787439616,0,4
20014.0,Longo,13.7%,462.79,3 anos,Empréstimo,126251.0,Verificado,Melhoria da Casa,4.0%,0,274.4791604197901,4,9
6375.0,Curto,11.0%,213.87,2 anos,Próprio,57000.0,Não Verificado,Consolidação de Dívida,13.7%,0,312.8647342995169,1,10
3120.0,Curto,5.4%,99.81,3 anos,Empréstimo,60000.0,Não Verificado,Melhoria da Casa,23.8%,0,323.06463434949194,4,8
9690.0,Curto,6.5%,306.07,7 anos,Próprio,32000.0,Não Verificado,Melhoria da Casa,20.6%,0,449.1989005497251,1,2
4939.0,Curto,10.4%,166.07,3 anos,Alugado,41016.0,Não Verificado,Consolidação de Dívida,4.1%,0,408.79966683325006,5,4
4899.0,Curto,8.6%,163.45,menos de 1 ano,Empréstimo,92000.0,Não Verificado,Compra Importante,12.6%,1,340.1969015492254,0,10
11181.0,Curto,10.8%,366.34999999999997,mais de 10 anos,Empréstimo,78000.0,Não Verificado,Pequena Empresa,7.6%,1,532.264034649342,1,9
6105.0,Longo,18.5%,155.35,menos de 1 ano,Próprio,21200.0,Fonte Verificada,Consolidação de Dívida,15.3%,0,292.4792603698151,2,5
8650.0,Curto,5.8%,260.14,5 anos,Alugado,69200.0,Não Verificado,Consolidação de Dívida,7.5%,0,271.6776611694153,1,6
6487.0,Curto,6.9%,206.70999999999998,1 ano,Alugado,48000.0,Não Verificado,Carro,8.8%,0,396.2650341495919,5,1
5063.0,Curto,7.9%,157.06,mais de 10 anos,Empréstimo,68000.0,Não Verificado,Melhoria da Casa,16.6%,0,321.5977011494253,1,7
5517.0,Longo,18.0%,151.27,mais de 10 anos,Alugado,103000.0,Não Verificado,Melhoria da Casa,9.2%,0,333.92986839913374,4,8
2400.0,Curto,7.9%,74.16,7 anos,Alugado,41080.0,Fonte Verificada,Carro,5.9%,0,551.8039313676495,0,1
6952.0,Curto,8.3%,222.14,menos de 1 ano,Alugado,51000.0,Não Verificado,Casamento,4.4%,0,531.4649341995669,1,7
15026.0,Curto,11.0%,491.66999999999996,mais de 10 anos,Próprio,76000.0,Não Verificado,Melhoria da Casa,1.4%,1,257.13076794935864,5,6
24958.0,Longo,16.0%,609.1600000000001,mais de 10 anos,Alugado,66200.0,Verificado,Consolidação de Dívida,14.9%,0,355.4777611194403,1,5
5246.0,Curto,13.2%,182.45999999999998,3 anos,Empréstimo,42000.0,Fonte Verificada,Consolidação de Dívida,1.9%,0,372.86523404964186,1,1
10109.0,Curto,15.3%,349.07,7 anos,Alugado,50004.0,Não Verificado,Consolidação de Dívida,18.5%,0,294.39856738297516,1,2
10135.0,Curto,11.2%,334.54,8 anos,Empréstimo,32000.0,Não Verificado,Outro,20.4%,0,468.1989005497251,1,2
10690.0,Longo,15.2%,255.03,8 anos,Empréstimo,166000.0,Fonte Verificada,Consolidação de Dívida,9.2%,2,501.127769448609,0,9
18030.0,Curto,10.8%,587.31,6 anos,Empréstimo,73000.0,Não Verificado,Melhoria da Casa,15.1%,3,273.93086789938366,4,3
5877.0,Longo,10.4%,130.78,mais de 10 anos,Empréstimo,54600.0,Fonte Verificada,Carro,23.0%,0,354.7048142595369,3,7
13928.0,Curto,6.5%,430.14000000000004,2 anos,Alugado,52000.0,Não Verificado,Consolidação de Dívida,16.9%,0,478.53156754955853,1,9
13989.0,Curto,14.3%,480.35,menos de 1 ano,Empréstimo,45000.0,Não Verificado,Pequena Empresa,21.8%,0,258.06513409961684,6,2
5075.0,Curto,7.4%,159.26999999999998,1 ano,Próprio,84000.0,Não Verificado,Cartão de Crédito,0.3%,0,458.663834749292,8,5
12450.0,Curto,7.9%,391.19,7 anos,Empréstimo,67000.0,Não Verificado,Cartão de Crédito,7.1%,0,516.5310677994337,2,5
6220.0,Curto,16.1%,229.63,2 anos,Alugado,27100.0,Verificado,Consolidação de Dívida,19.5%,0,380.87239713476595,0,6
2728.0,Curto,7.7%,86.87,menos de 1 ano,Alugado,19460.0,Não Verificado,Consolidação de Dívida,4.5%,0,296.3633183408296,3,5
30755.0,Longo,14.3%,722.9300000000001,6 anos,Empréstimo,59000.0,Verificado,Consolidação de Dívida,21.0%,0,291.9980009995003,3,6
5083.0,Curto,7.9%,163.77,2 anos,Alugado,54000.0,Não Verificado,Melhoria da Casa,10.0%,0,330.6648342495419,1,6
5566.0,Curto,13.2%,193.42,menos de 1 ano,Alugado,100000.0,Não Verificado,Outro,6.5%,0,539.7299683491588,10,3
10648.0,Longo,16.8%,263.55,1 ano,Empréstimo,75800.0,Verificado,Carro,13.0%,0,345.1174412793603,3,3
2569.0,Curto,7.9%,82.71,3 anos,Empréstimo,45000.0,Não Verificado,Outro,17.4%,1,482.06513409961684,0,7
30072.0,Longo,20.2%,805.05,7 anos,Empréstimo,61000.0,Verificado,Consolidação de Dívida,18.4%,0,350.1312676994836,0,12
23972.0,Curto,6.0%,730.1999999999999,4 anos,Empréstimo,110000.0,Verificado,Melhoria da Casa,7.8%,0,310.3963018490755,2,1
12102.0,Longo,11.9%,274.72999999999996,2 anos,Alugado,55800.0,Não Verificado,Consolidação de Dívida,20.1%,0,360.7847742795269,3,1
2905.0,Curto,5.8%,85.85000000000001,menos de 1 ano,Alugado,51000.0,Verificado,Cartão de Crédito,19.8%,0,482.46493419956687,0,4
10127.0,Curto,14.1%,344.49,menos de 1 ano,Empréstimo,162000.0,Verificado,Melhoria da Casa,17.7%,0,305.86123604864235,6,6
6127.0,Curto,17.0%,216.62,1 ano,Alugado,25800.0,Não Verificado,Outro,12.4%,0,383.7857737797768,5,2
2609.0,Curto,11.7%,87.39,mais de 10 anos,Empréstimo,66000.0,Fonte Verificada,Consolidação de Dívida,17.3%,0,435.46443444944197,0,4
4946.0,Curto,13.5%,173.43,mais de 10 anos,Alugado,63000.0,Fonte Verificada,Cartão de Crédito,17.4%,1,415.2645343994669,0,1
10021.0,Longo,15.6%,246.76000000000002,mais de 10 anos,Empréstimo,53898.0,Verificado,Casamento,7.3%,0,362.6580376478427,1,3
5237.0,Curto,6.6%,168.11999999999998,3 anos,Alugado,66000.0,Fonte Verificada,Casamento,3.0%,0,528.464434449442,3,4
9096.0,Curto,7.1%,282.73,menos de 1 ano,Empréstimo,34000.0,Não Verificado,Cartão de Crédito,5.1%,0,282.3321672497085,2,8
7712.0,Longo,14.5%,191.34,5 anos,Alugado,35000.0,Não Verificado,Consolidação de Dívida,12.5%,0,480.39880059970017,6,5
7945.0,Curto,11.5%,265.96,menos de 1 ano,Alugado,79000.0,Não Verificado,Consolidação de Dívida,12.8%,0,328.3306679993337,1,12
5836.0,Curto,5.4%,183.97,,Empréstimo,33554.0,Verificado,Consolidação de Dívida,26.0%,1,494.3024487756122,4,5
10100.0,Curto,10.4%,333.81,7 anos,Empréstimo,57331.24,Fonte Verificada,Consolidação de Dívida,22.0%,0,324.88680593036815,1,3
7907.0,Longo,15.7%,197.01,mais de 10 anos,Empréstimo,34996.0,Fonte Verificada,Outro,7.5%,0,301.39853406630016,1,10
15302.0,Longo,13.0%,353.97999999999996,7 anos,Empréstimo,27800.0,Fonte Verificada,Melhoria da Casa,19.2%,0,272.9190404797601,2,1
25098.0,Longo,17.6%,638.15,3 anos,Empréstimo,156000.0,Verificado,Consolidação de Dívida,13.6%,0,362.4614359486923,4,9
7184.0,Curto,15.3%,254.75,4 anos,Alugado,56990.0,Verificado,Consolidação de Dívida,20.9%,0,357.864067966017,1,7
8366.0,Curto,12.6%,283.79999999999995,mais de 10 anos,Alugado,70000.0,Não Verificado,Casamento,13.6%,0,502.7309678494086,1,10
11942.0,Longo,10.0%,259.71,8 anos,Empréstimo,73000.0,Não Verificado,Carro,17.9%,0,308.93086789938366,4,4
20135.0,Curto,12.2%,669.29,mais de 10 anos,Empréstimo,118000.0,Verificado,Pequena Empresa,8.2%,0,491.92936864900884,1,9
9604.0,Longo,10.4%,211.65,mais de 10 anos,Empréstimo,63000.0,Verificado,Pequena Empresa,13.6%,0,413.2645343994669,3,5
976.0,Curto,10.7%,36.879999999999995,,Alugado,41200.0,Não Verificado,Consolidação de Dívida,19.5%,0,337.8119273696485,4,2
3671.0,Curto,7.7%,121.24000000000001,mais de 10 anos,Alugado,64217.0,Verificado,Outro,23.0%,0,536.3456271864068,1,11
12236.0,Longo,6.2%,242.66000000000003,menos de 1 ano,Empréstimo,33000.0,Não Verificado,Outro,13.6%,0,515.2655338997167,6,1
24627.0,Longo,17.5%,620.15,3 anos,Alugado,83500.0,Fonte Verificada,Consolidação de Dívida,10.4%,0,340.63051807429616,1,10
9995.0,Curto,15.2%,357.52,2 anos,Alugado,47000.0,Fonte Verificada,Consolidação de Dívida,14.8%,0,454.1984007996002,3,8
3563.0,Curto,14.7%,124.67999999999999,mais de 10 anos,Empréstimo,94992.0,Não Verificado,Outro,19.9%,0,427.3962685324005,3,12
6008.0,Curto,5.8%,188.95,4 anos,Alugado,49000.0,Não Verificado,Cartão de Crédito,18.9%,0,303.33166749958355,10,11
6525.0,Curto,16.0%,233.81,3 anos,Empréstimo,52000.0,Verificado,Consolidação de Dívida,20.2%,0,474.53156754955853,4,4
2894.0,Curto,13.5%,102.24,3 anos,Alugado,65000.0,Não Verificado,Consolidação de Dívida,14.6%,0,419.39780109945025,1,2
4376.0,Curto,6.6%,140.51999999999998,menos de 1 ano,Alugado,37000.0,Fonte Verificada,Consolidação de Dívida,9.4%,0,342.5320672996835,1,2
12150.0,Curto,11.9%,405.55,3 anos,Alugado,67404.0,Verificado,Casa,0.4%,0,380.5579876728303,3,7
24944.0,Curto,14.9%,875.1899999999999,1 ano,Alugado,157000.0,Verificado,Outro,10.7%,0,293.528069298684,1,8
1684.0,Curto,6.5%,51.61,menos de 1 ano,Alugado,48300.0,Não Verificado,Consolidação de Dívida,16.1%,0,471.2850241545894,0,9
17413.0,Curto,8.5%,555.64,3 anos,Empréstimo,152000.0,Verificado,Consolidação de Dívida,6.5%,0,421.1949025487256,0,5
7115.0,Curto,7.1%,224.89000000000001,,Empréstimo,60000.0,Verificado,Outro,22.6%,0,539.0646343494919,6,2
10258.0,Curto,7.5%,318.94,mais de 10 anos,Empréstimo,132000.0,Verificado,Cartão de Crédito,21.0%,0,515.8622355488922,1,1
25120.0,Curto,15.4%,873.26,5 anos,Alugado,149016.08,Verificado,Compra Importante,23.9%,0,276.9960739630185,6,8
6079.0,Curto,9.6%,200.16,3 anos,Empréstimo,298000.0,Não Verificado,Cartão de Crédito,5.7%,0,367.92337164750955,1,7
4587.0,Curto,11.7%,160.61,menos de 1 ano,Alugado,36000.0,Fonte Verificada,Consolidação de Dívida,18.9%,1,316.4654339496918,1,1
5880.0,Curto,10.6%,200.27,6 anos,Empréstimo,34760.0,Não Verificado,Melhoria da Casa,18.8%,0,253.38280859570216,0,3
2424.0,Curto,6.4%,78.48,5 anos,Empréstimo,93500.0,Não Verificado,Compra Importante,5.3%,0,263.2968515742129,0,6
7470.0,Curto,12.8%,259.92,3 anos,Alugado,45000.0,Não Verificado,Casamento,0.0%,0,508.06513409961684,0,4
10079.0,Curto,9.3%,329.27000000000004,2 anos,Alugado,64000.0,Não Verificado,Consolidação de Dívida,13.7%,0,292.3311677494586,0,10
10028.0,Longo,9.9%,215.94,mais de 10 anos,Empréstimo,59000.0,Fonte Verificada,Melhoria da Casa,6.5%,0,304.9980009995003,0,9
6271.0,Curto,11.5%,213.42,9 anos,Empréstimo,54000.0,Não Verificado,Consolidação de Dívida,13.8%,0,336.6648342495419,0,10
8124.0,Longo,15.7%,198.08,8 anos,Alugado,54000.0,Fonte Verificada,Médica,10.4%,0,270.6648342495419,0,8
4912.0,Curto,13.1%,174.67,6 anos,Alugado,50000.0,Verificado,Outro,15.3%,0,309.3983008495752,4,1
